operator_id,permit_id,account_holder,installation_name,regulator,account_status,first_year,last_year,nace_code,nace_description,regulated_activity,cps_scope,cps_scope_rule,recorded_emissions_2021,recorded_emissions_2022,recorded_emissions_2023,recorded_emissions_2024,surrender_status_2021,surrender_status_2022,surrender_status_2023,surrender_status_2024,alloc_entitlement_2025,alloc_delivered_2025,alloc_entitlement_2026,alloc_delivered_2026
1000273,UK-E-IN-11515,Pilkington United Kingdom Limited,Pilkington United Kingdom Ltd - Watson Street,EA,OPEN,2021,2024,2311,Manufacture of flat glass,MANUFACTURE_OF_GLASS,CPS_NOT_APPLICABLE,R7_process_activity,34514.0,30253.0,32053.0,4991.0,A,A,A,A,0,0,0,0
1000274,UK-E-IN-11531,Pilkington United Kingdom Limited,Pilkington United Kingdom Ltd - Greengate,EA,OPEN,2021,,2311,Manufacture of flat glass,MANUFACTURE_OF_GLASS,CPS_NOT_APPLICABLE,R7_process_activity,141100.0,151713.0,128687.0,120677.0,A,A,A,A,94621,94621,94621,94621
1000275,UK-E-IN-13751,Pimbo Generation Limited,Pimbo,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,19426.0,17908.0,10328.0,7975.0,A,A,A,A,0,0,0,0
1000276,UK-E-IN-13589,Portals Paper Limited,Overton Mill,EA,CLOSED,2021,2022,1712,Manufacture of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,CPS_NOT_APPLICABLE,R7_process_activity,28600.0,22047.0,,,A,A,,,0,0,0,0
1000277,UK-E-IN-13521,Powertree (Taylor Lane) Limited,Taylor Lane 3 & 4,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,13748.0,14257.0,5452.0,2601.0,A,A,A,A,0,0,0,0
1000278,UK-E-IN-11978,PQ Silicas UK Limited,PQ Silicas Boilerplant,EA,OPEN,2021,,2013,Manufacture of other inorganic basic chemicals,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,41031.0,37525.0,30604.0,34209.0,A,A,A,A,24775,24775,24775,24775
1000279,UK-E-IN-11964,Premier Foods Group Limited,Batchelors Factory,EA,OPEN,2021,,1084,Manufacture of condiments and seasonings,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,10378.0,10054.0,10223.0,9795.0,A,A,A,A,1890,1890,0,0
1000280,UK-E-IN-11963,Premier Foods Group Limited,Premier Ambient Products (UK),EA,OPEN,2021,,1089,Manufacture of other food products n.e.c.,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,10720.0,10104.0,9902.0,9860.0,A,A,A,A,2170,2170,2170,2170
1000281,UK-E-IN-12057,Princes Limited,Princes Limited Long Sutton,EA,OPEN,2021,,1039,Other processing and preserving of fruit and vegetables,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,14996.0,14382.0,15079.0,14489.0,A,A,A,A,2901,2901,2901,2901
1000282,UK-E-IN-11883,Prinovis UK Ltd,Prinovis Liverpool,EA,CLOSED,2021,2021,1812,Other printing,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,22922.0,,,,A,,A,,0,0,0,0
1000283,UK-E-IN-13008,Pura Foods Limited,Pura Foods Ltd,EA,OPEN,2021,,1041,Manufacture of oils and fats,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,38465.0,39992.0,28873.0,21844.0,A,A,A,A,7840,7840,9259,9259
1000284,UK-E-IN-11741,PX (TGPP) Limited,Teesside Gas Processing Plant,EA,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,33815.0,29793.0,29292.0,29456.0,A,A,A,A,5015,5015,5015,5015
1000285,UK-E-IN-13417,Redlake Power Limited,Redlake Power Station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,5960.0,8370.0,4757.0,1699.0,A,A,A,A,0,0,0,0
1000286,UK-E-IN-13522,Reserve Power Trading Limited,Garnham Close,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,5160.0,11729.0,6928.0,1432.0,A,A,A,A,0,0,0,0
1000287,UK-E-IN-13779,Robin Hood Airport Developments Limited,DINNINGTON-2,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,356.0,2413.0,299.0,43.0,A,A,A,A,0,0,0,0
1000288,UK-E-IN-11374,Rocksavage Power Company Ltd,Rocksavage Power Station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,997667.0,482684.0,276671.0,649678.0,A,A,A,A,0,0,0,0
1000289,UK-E-IN-11687,Rolls-Royce Plc,Rolls-Royce - Sinfin,EA,OPEN,2021,,3030,Manufacture of air and spacecraft and related machinery,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,48916.0,74977.0,47167.0,115369.0,A,A,A,A,14974,14974,14974,14974
1000290,UK-E-IN-12586,Rolls-Royce Plc,Rolls-Royce - Bristol,EA,OPEN,2021,,3030,Manufacture of air and spacecraft and related machinery,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,5162.0,6086.0,5272.0,4114.0,A,A,A,A,971,971,971,971
1000291,UK-E-IN-11793,S&A Produce (UK) Limited,Hern Hill Nursery,EA,CLOSED,2021,2022,119,Growing of other non-perennial crops,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,11689.0,4148.0,,,A,A,,,0,0,0,0
1000292,UK-E-IN-11556,SABIC UK Petrochemicals Limited,North Tees Site,EA,OPEN,2021,,2014,Manufacture of other organic basic chemicals,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,27859.0,39034.0,41875.0,26911.0,A,A,A,A,12152,20261,12152,12152
1000293,UK-E-IN-11555,SABIC UK Petrochemicals Limited,Wilton Site,EA,OPEN,2021,,2014,Manufacture of other organic basic chemicals,PRODUCTION_OF_BULK_CHEMICALS,CPS_NOT_APPLICABLE,R7_process_activity,20681.0,11878.0,3376.0,3178.0,A,A,A,A,2205,2205,2205,0
1000294,UK-E-IN-12008,SAICA Paper UK Limited,Partington Papermill,EA,OPEN,2021,,1712,Manufacture of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,CPS_NOT_APPLICABLE,R7_process_activity,171700.0,164147.0,172100.0,174173.0,A,A,A,A,92332,92332,92332,92332
1000295,UK-E-IN-11996,Saint-Gobain Construction Products UK Limited,Barrow Works,EA,OPEN,2021,,2352,Manufacture of lime and plaster,PRODUCTION_OR_PROCESSING_OF_GYPSUM_OR_PLASTERBOARD,CPS_NOT_APPLICABLE,R7_process_activity,25151.0,25742.0,25105.0,23867.0,A,A,A,A,24262,24262,24262,24262
1000296,UK-E-IN-12000,Saint-Gobain Construction Products UK Limited,East Leake Gypsum Works,EA,OPEN,2021,,2362,Manufacture of plaster products for construction purposes,PRODUCTION_OR_PROCESSING_OF_GYPSUM_OR_PLASTERBOARD,CPS_NOT_APPLICABLE,R7_process_activity,80470.0,73890.0,69748.0,69032.0,A,A,A,A,23327,23327,23327,23327
1000297,UK-E-IN-11997,Saint-Gobain Construction Products UK Limited,Robertsbridge Gypsum Works,EA,OPEN,2021,,2362,Manufacture of plaster products for construction purposes,PRODUCTION_OR_PROCESSING_OF_GYPSUM_OR_PLASTERBOARD,CPS_NOT_APPLICABLE,R7_process_activity,37084.0,35665.0,33886.0,27584.0,A,A,A,A,7430,7430,7430,7430
1000298,UK-E-IN-11999,Saint-Gobain Construction Products UK Limited,Kirkby Thore Gypsum Works,EA,OPEN,2021,,2362,Manufacture of plaster products for construction purposes,PRODUCTION_OR_PROCESSING_OF_GYPSUM_OR_PLASTERBOARD,CPS_NOT_APPLICABLE,R7_process_activity,37682.0,36248.0,31512.0,32667.0,A,A,A,A,8953,8953,8953,8953
1000299,UK-E-IN-11998,Saint-Gobain Construction Products UK Limited,Sherburn Gypsum Works,EA,OPEN,2021,,2362,Manufacture of plaster products for construction purposes,PRODUCTION_OR_PROCESSING_OF_GYPSUM_OR_PLASTERBOARD,CPS_NOT_APPLICABLE,R7_process_activity,38898.0,40746.0,33206.0,32846.0,A,A,A,A,7081,7081,7081,7081
1000300,UK-E-IN-13341,Saint-Gobain Glass (United Kingdom) Limited,Saint-Gobain Glass (United Kingdom) Limited,EA,OPEN,2021,,2311,Manufacture of flat glass,MANUFACTURE_OF_GLASS,CPS_NOT_APPLICABLE,R7_process_activity,71060.0,99185.0,90883.0,84305.0,A,A,A,A,87273,87273,87273,87273
1000301,UK-E-IN-13548,Saint-Gobain Isover UK Limited,Saint-Gobain Isover UK,EA,OPEN,2021,,2314,Manufacture of glass fibres,MANUFACTURE_OF_MINERAL_WOOL,CPS_NOT_APPLICABLE,R7_process_activity,11160.0,10111.0,9808.0,10793.0,A,A,A,A,6180,6180,6180,6180
1000302,UK-E-IN-13511,Saltend Chemicals Park Limited,Saltend Chemicals Park,EA,OPEN,2021,,3530,Steam and air conditioning supply,COMBUSTION_OF_FUELS,CPS_CHP_FLAG,R4_chp_nace3530_combustion,2454.0,1439.0,45175.0,59459.0,A,A,A,A,9825,9825,9825,9825
1000303,UK-E-IN-11383,Saltend Cogeneration Company Limited,Saltend Cogeneration Company Limited,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,2729311.0,2298641.0,1809785.0,1558281.0,A,A,A,A,0,0,0,0
1000304,UK-E-IN-13802,Saltholme North Power Limited,Saltholme North Power Limited,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,1625.0,45884.0,22636.0,18625.0,A,A,A,A,0,0,0,0
1000305,UK-E-IN-13803,Saltholme South Power Limited,Saltholme South Power Limited,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,2132.0,44708.0,20808.0,19649.0,A,A,A,A,0,0,0,0
1000306,UK-E-IN-13257,Sarval (Hartshill) Ltd,Sarval (Hartshill) Ltd,EA,CLOSED,2021,2021,1041,Manufacture of oils and fats,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,9415.0,,,,A,,A,,0,0,0,0
1000307,UK-E-IN-11568,Sarval Limited,Sarval Limited,EA,OPEN,2021,,1041,Manufacture of oils and fats,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,33056.0,28184.0,12999.0,22203.0,A,A,A,A,6688,8400,6688,6688
1000308,UK-E-IN-11382,Seabank Power Limited,Seabank Power Limited,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,1087978.0,1715139.0,1496447.0,1388160.0,A,A,A,A,0,0,0,0
1000309,UK-E-IN-13258,Secanim Limited,Secanim (Widnes) Ltd,EA,CLOSED,2021,2021,1041,Manufacture of oils and fats,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,8858.0,,,,A,,A,,0,0,0,0
1000310,UK-E-IN-12407,Sedamyl UK Limited,Selby Wheat Processing Facility,EA,OPEN,2021,,1062,Manufacture of starches and starch products,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,67144.0,85616.0,86348.0,96301.0,A,A,A,A,39003,39003,48303,48303
1000311,UK-E-IN-13414,Selby Power Limited,Selby Power Station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,4785.0,7497.0,4536.0,2172.0,A,A,A,A,0,0,0,0
1000312,UK-E-IN-11890,Sellafield Limited,Sellafield Site,EA,OPEN,2021,,2446,Processing of nuclear fuel,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,137979.0,155937.0,125797.0,150776.0,A,A,A,A,0,0,49265,49265
1000313,UK-E-IN-11689,SembCorp Utilities (UK) Limited,SembCorp Utilities (UK) Limited Wilton Power Station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,379322.0,327003.0,236139.0,186289.0,A,A,A,A,17609,26674,25032,25032
1000314,UK-E-IN-12696,Sheffield Forgemasters Engineering Limited,Sheffield Forgemasters Heavy Forge and Foundry,EA,OPEN,2021,,2410,Manufacture of basic iron and steel and of ferro-alloys ,PRODUCTION_OR_PROCESSING_OF_FERROUS_METALS,CPS_NOT_APPLICABLE,R7_process_activity,15994.0,13890.0,18067.0,19483.0,A,A,A,A,12433,12433,12433,12433
1000315,UK-E-IN-11835,Shell UK Limited,Bacton,EA,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,14498.0,10791.0,7713.0,4190.0,A,A,A,A,1181,1181,1181,1181
1000316,UK-E-IN-12737,Simpsons Malt Limited,Tweed Valley Maltings,EA,OPEN,2021,,1106,Manufacture of malt,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,31467.0,33152.0,32311.0,33710.0,A,A,A,A,23235,23235,23235,23235
1000317,UK-E-IN-11466,Singleton Birch Limited,Melton Ross Limeworks,EA,OPEN,2021,,2352,Manufacture of lime and plaster,PRODUCTION_OF_LIME_OR_CALCINATION_OF_DOLOMITE_MAGNESITE,CPS_NOT_APPLICABLE,R7_process_activity,263690.0,238677.0,218609.0,231752.0,A,A,A,A,182147,182147,182147,182147
1000318,UK-E-IN-11404,Slough Heat & Power Limited,Slough Heat and Power Limited,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,10745.0,9018.0,9140.0,3008.0,A,A,A,A,0,0,0,0
1000319,UK-E-IN-11565,SmithKline Beecham Limited,Glaxo SmithKline - Worthing,EA,OPEN,2021,2023,2120,Manufacture of pharmaceutical preparations,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,11548.0,11348.0,2604.0,,A,A,A,,0,0,0,0
1000320,UK-E-IN-11966,Smurfit Kappa UK Ltd,Smurfit Kappa SSK,EA,OPEN,2021,,1721,Manufacture of corrugated paper and paperboard and of containers of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,CPS_NOT_APPLICABLE,R7_process_activity,77151.0,74467.0,67929.0,70556.0,A,A,A,A,45417,45417,45417,45417
1000321,UK-E-IN-13120,Smurfit Kappa UK Ltd,Smurfit Kappa Townsend Hook,EA,OPEN,2021,,1712,Manufacture of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,CPS_NOT_APPLICABLE,R7_process_activity,76528.0,76976.0,75726.0,75959.0,A,A,A,A,50531,50531,50531,50531
1000322,UK-E-IN-11409,Sofidel UK Limited,Sofidel UK Limited,EA,OPEN,2021,,1712,Manufacture of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,CPS_NOT_APPLICABLE,R7_process_activity,26636.0,26243.0,25653.0,26242.0,A,A,A,A,19044,19044,19044,19044
1000323,UK-E-IN-13745,Solenis UK Industries Limited,Solenis - Bradford,EA,OPEN,2021,,2059,Manufacture of other chemical products n.e.c.,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,58919.0,61894.0,50175.0,46995.0,A,A,A,A,15986,19295,22096,22096
1000324,UK-E-IN-11532,Solvay Interox Limited,Solvay Interox Limited,EA,OPEN,2021,,2013,Manufacture of other inorganic basic chemicals,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,50542.0,50022.0,42051.0,38947.0,A,A,A,A,0,0,0,0
1000325,UK-E-IN-11871,Sonoco Cores and Paper Limited,Sonoco Cores and Paper Limited,EA,OPEN,2021,,1712,Manufacture of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,CPS_NOT_APPLICABLE,R7_process_activity,13806.0,12159.0,11117.0,4054.0,A,A,A,A,7409,10510,7409,7409
1000326,UK-E-IN-13279,Soufflet Malt UK Limited,Shobnall Maltings,EA,OPEN,2021,,1106,Manufacture of malt,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,17879.0,18423.0,19059.0,16392.0,A,A,A,A,13447,14185,0,0
1000327,UK-E-IN-11598,Southampton Geothermal Heating Company Limited (The),Southampton Geothermal Heating Company,EA,OPEN,2021,,3530,Steam and air conditioning supply,COMBUSTION_OF_FUELS,CPS_CHP_FLAG,R4_chp_nace3530_combustion,15720.0,12131.0,16649.0,14341.0,A,A,A,A,1390,1390,0,0
1000328,UK-E-IN-11599,Spalding Energy Company Limited,Spalding Power Station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,1446856.0,1405545.0,1253272.0,956045.0,A,A,A,A,0,0,0,0
1000329,UK-E-IN-13695,Spalding Energy Expansion Limited,Spalding Energy Expansion,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,56760.0,24673.0,11319.0,13442.0,A,A,A,A,0,0,0,0
1000330,UK-E-IN-12750,Spartan UK Limited,Spartan UK Limited,EA,OPEN,2021,,2410,Manufacture of basic iron and steel and of ferro-alloys ,PRODUCTION_OR_PROCESSING_OF_FERROUS_METALS,CPS_NOT_APPLICABLE,R7_process_activity,22293.0,19467.0,20143.0,16900.0,A,A,A,A,16148,16148,16148,16148
1000331,UK-E-IN-13501,Speciality Steel UK Limited,Liberty Speciality Steels - Rotherham,EA,OPEN,2021,,2410,Manufacture of basic iron and steel and of ferro-alloys ,PRODUCTION_OF_PIG_IRON_OR_STEEL,CPS_NOT_APPLICABLE,R7_process_activity,30880.0,13427.0,14052.0,6477.0,A,A,A,A,5998,7408,5998,5998
1000332,UK-E-IN-13502,Speciality Steel UK Limited,Liberty Speciality Steels - Stocksbridge,EA,OPEN,2021,,2410,Manufacture of basic iron and steel and of ferro-alloys ,PRODUCTION_OR_PROCESSING_OF_FERROUS_METALS,CPS_NOT_APPLICABLE,R7_process_activity,19508.0,16046.0,19563.0,13661.0,A,A,A,A,12490,13363,12490,12490
1000333,UK-E-IN-11639,Spirit Energy Production UK Limited,"North & South Morecambe, Rivers",EA,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,212914.0,218353.0,164417.0,164583.0,A,A,A,A,47157,47157,47157,47157
1000334,UK-E-IN-11857,Springfields Fuels Limited,Springfields Works,EA,OPEN,2021,,2446,Processing of nuclear fuel,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,37161.0,36287.0,35771.0,27346.0,A,A,A,A,6663,6663,6280,6280
1000335,UK-E-IN-11952,SSE Hornsea Limited,Aldbrough Gas Storage,EA,OPEN,2021,,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,2984.0,3800.0,4068.0,4170.0,A,A,A,A,604,604,604,604
1000336,UK-E-IN-11659,SSEPG (Operations) Limited,Burghfield,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,8431.0,6521.0,1563.0,1920.0,A,A,A,A,0,0,0,0
1000337,UK-E-IN-11660,SSEPG (Operations) Limited,Chickerell Power Station,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,8309.0,7353.0,1526.0,2152.0,A,A,A,A,0,0,0,0
1000338,UK-E-IN-11375,Steetley Dolomite Limited,Whitwell Works Lime Kiln Plant,EA,OPEN,2021,,2352,Manufacture of lime and plaster,PRODUCTION_OF_LIME_OR_CALCINATION_OF_DOLOMITE_MAGNESITE,CPS_NOT_APPLICABLE,R7_process_activity,399399.0,403212.0,374262.0,311296.0,A,A,A,A,311721,311721,311721,311721
1000339,UK-E-IN-11762,Stoelzle Flaconnage Limited,Stoelzle Flaconnage Limited,EA,OPEN,2021,,2313,Manufacture of hollow glass,MANUFACTURE_OF_GLASS,CPS_NOT_APPLICABLE,R7_process_activity,35146.0,36404.0,35230.0,31686.0,A,A,A,A,24515,24515,24515,24515
1000340,UK-E-IN-11465,Sutton Bridge Power Generation,Sutton Bridge Power Station,EA,CLOSED,2021,2021,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,0.0,,,,A,,,,0,0,0,0
1000341,UK-E-IN-13673,SWB Skelmersdale Ltd,SKELMERSDALE-1,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,6646.0,12613.0,2553.0,1878.0,A,A,A,A,0,0,0,0
1000342,UK-E-IN-13740,SWB St Helens Ltd,St Helens-1,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,4696.0,6304.0,2057.0,1157.0,A,A,A,A,0,0,0,0
1000343,UK-E-IN-11469,Syngenta Limited,Syngenta Limited,EA,OPEN,2021,,2020,Manufacture of pesticides and other agrochemical products,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,52065.0,68866.0,58811.0,59091.0,A,A,A,A,5536,5536,6442,6442
1000344,UK-E-IN-15041,Ministry of Defence,Power House Complex,EA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,19514.0,18906.0,18333.0,18647.0,A,A,A,A,0,0,0,0
1000345,UK-E-IN-12677,Tarmac Aggregates Limited,Mountsorrel Asphalt,EA,OPEN,2021,,2399,Manufacture of other non-metallic mineral products n.e.c.,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,9763.0,8084.0,8166.0,6531.0,A,A,A,A,4249,4249,4249,4249
1000346,UK-E-IN-15030,Buxton Lime Limited,Tunstead Lime,EA,OPEN,2021,,2352,Manufacture of lime and plaster,PRODUCTION_OF_LIME_OR_CALCINATION_OF_DOLOMITE_MAGNESITE,CPS_NOT_APPLICABLE,R7_process_activity,277887.0,290992.0,262479.0,339574.0,A,A,A,A,229538,229538,229538,229538
1000347,UK-E-IN-15031,Buxton Lime Limited,Hindlow Lime,EA,OPEN,2021,,2352,Manufacture of lime and plaster,PRODUCTION_OF_LIME_OR_CALCINATION_OF_DOLOMITE_MAGNESITE,CPS_NOT_APPLICABLE,R7_process_activity,177477.0,166768.0,162797.0,152265.0,A,A,A,A,132396,132396,132396,132396
1000348,UK-E-IN-13405,Tarmac Cement Limited,Tunstead Cement,EA,OPEN,2021,,2351,Manufacture of cement,PRODUCTION_OF_CEMENT_CLINKER,CPS_NOT_APPLICABLE,R7_process_activity,642508.0,655430.0,569434.0,553796.0,A,A,A,A,565943,565943,565943,565943
1000349,UK-E-IN-13385,Tarmac Trading Limited,Agecroft Asphalt,EA,OPEN,2021,,2399,Manufacture of other non-metallic mineral products n.e.c.,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,2713.0,2555.0,2886.0,2738.0,A,A,A,A,1994,1994,0,0
1000350,UK-E-IN-13344,Tarmac Trading Limited,Elstow Asphalt,EA,CLOSED,2021,2022,2399,Manufacture of other non-metallic mineral products n.e.c.,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,4341.0,2011.0,,,A,A,,,0,0,0,0
1000351,UK-E-IN-12633,Tarmac Trading Limited,Cross Green Asphalt,EA,OPEN,2021,,2399,Manufacture of other non-metallic mineral products n.e.c.,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,9245.0,7626.0,6816.0,7799.0,A,A,A,A,5326,5326,5326,5326
1000352,UK-E-IN-12637,Tarmac Trading Limited,Hayes Asphalt,EA,OPEN,2021,,2399,Manufacture of other non-metallic mineral products n.e.c.,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,8610.0,6104.0,5985.0,5352.0,A,A,A,A,4274,4274,4274,4274
1000353,UK-E-IN-12720,Tata Chemicals Europe Limited,Winnington Sodium Bicarbonate Manufacture,EA,CLOSED,2021,2021,2013,Manufacture of other inorganic basic chemicals,PRODUCTION_OF_SODA_ASH_AND_SODIUM_BICARBONATE,CPS_NOT_APPLICABLE,R7_process_activity,0.0,,,,A,,,,0,0,0,0
1000354,UK-E-IN-12721,Tata Chemicals Europe Limited,Lostock Soda Ash Manufacture,EA,OPEN,2021,,2013,Manufacture of other inorganic basic chemicals,PRODUCTION_OF_LIME_OR_CALCINATION_OF_DOLOMITE_MAGNESITE,CPS_NOT_APPLICABLE,R7_process_activity,132350.0,136519.0,118658.0,115706.0,A,A,A,A,268996,268996,0,0
1000355,UK-E-IN-12604,Tata Steel UK Limited,Corby Tubeworks,EA,OPEN,2021,,2420,"Manufacture of tubes, pipes, hollow profiles and related fittings, of steel",PRODUCTION_OR_PROCESSING_OF_FERROUS_METALS,CPS_NOT_APPLICABLE,R7_process_activity,18848.0,19378.0,17687.0,17276.0,A,A,A,A,18932,18932,18932,18932
1000356,UK-E-IN-11564,Tata Steel UK Limited,Tata Steel Shapfell,EA,OPEN,2021,,2352,Manufacture of lime and plaster,PRODUCTION_OF_LIME_OR_CALCINATION_OF_DOLOMITE_MAGNESITE,CPS_NOT_APPLICABLE,R7_process_activity,182698.0,169433.0,172715.0,116040.0,A,A,A,A,123080,149834,123080,123080
1000357,UK-E-IN-11989,Thames Water Utilities Limited,Generation and Heating Facilities - Beckton,EA,OPEN,2021,,3700,Sewerage,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,9457.0,6748.0,5984.0,7271.0,A,A,A,A,652,652,819,819
1000358,UK-E-IN-11611,Thames Water Utilities Limited,Generation & Sludge Heating Facilities - Mogden,EA,OPEN,2021,,3700,Sewerage,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,944.0,374.0,465.0,415.0,A,A,A,A,1181,1181,0,0
1000359,UK-E-IN-11612,Thames Water Utilities Limited,Generation & Sludge Heating Facilities - Deephams,EA,OPEN,2021,,3700,Sewerage,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,1046.0,338.0,346.0,305.0,A,A,A,A,519,519,0,0
1000360,UK-E-IN-11610,Thames Water Utilities Limited,Generation & Sludge Heating Facilities - Long Reach,EA,OPEN,2021,,3700,Sewerage,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,803.0,417.0,227.0,297.0,A,A,A,A,460,460,0,0
1000361,UK-E-IN-11613,Thames Water Utilities Limited,Incineration & Generation Facilities - Crossness,EA,OPEN,2021,,3700,Sewerage,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,2446.0,884.0,1263.0,1479.0,A,A,A,A,1033,1177,1377,1377
